title,budget,genre,language,runtime,release_month,director_experience,lead_actor_popularity,supporting_cast_rating,marketing_budget,production_house_rating,competition_level,num_screens,franchise,ott_release,country,certification_rating,revenue,roi,revenue_budget_ratio,budget_category,runtime_category,release_season,genre_popularity,category
Movie_1537,7760740.66,Adventure,Japanese,143,9,8,48.85,7.81,776605.45,8.48,Medium,3950,No,No,France,PG-13,18665261.67,140.50876698152675,2.4050876698152677,Low,Long,Fall,78,Hit
Movie_1538,19244766.56,Crime,Hindi,172,2,18,38.34,5.31,8528944.73,8.19,Low,1834,No,No,USA,PG-13,51444776.07,167.31826499224633,2.673182649922463,Medium,Epic,Winter,65,Hit
Movie_1539,39568311.21,Sci-Fi,Korean,128,6,3,44.97,4.53,16862194.04,5.41,Medium,3719,Yes,No,USA,A,110205842.74,178.52046086856484,2.785204608685648,Medium,Long,Summer,77,Hit
Movie_1540,3702183.88,Adventure,Spanish,174,2,12,68.94,6.69,819380.1,6.61,High,1495,No,No,UK,PG,2525968.16,-31.770861689344283,0.6822913831065571,Low,Epic,Winter,78,Flop
Movie_1541,19167731.61,Drama,Korean,157,1,7,40.81,5.08,8965160.26,5.05,Low,3347,No,Yes,UK,A,58887364.27,207.2213523653361,3.0722135236533608,Medium,Epic,Winter,70,Average
Movie_1542,18040123.66,Romance,Tamil,169,3,28,51.19,8.13,7039719.58,5.61,High,617,No,Yes,Japan,G,57549742.24,219.0096882074255,3.190096882074255,Medium,Epic,Spring,74,Average
Movie_1543,7823954.58,Thriller,Korean,141,12,21,49.1,9.09,3513589.38,6.21,High,2747,No,Yes,UK,R,22021160.7,181.45818683932083,2.8145818683932085,Low,Long,Winter,73,Hit
Movie_1544,8947246.5,Sci-Fi,Tamil,124,12,1,88.02,8.61,3610222.53,7.15,Low,1737,No,No,Japan,UA,24420666.13,172.9405759637895,2.729405759637895,Low,Long,Winter,77,Super Hit
Movie_1545,12419589.93,Drama,Korean,155,3,6,23.49,4.1,2435100.2,4.44,Medium,2485,No,Yes,USA,PG,16819815.24,35.429714948728574,1.3542971494872857,Medium,Epic,Spring,70,Flop
Movie_1546,4891106.17,Action,Japanese,127,8,11,96.76,4.77,695602.87,4.94,High,718,No,No,USA,PG,14592873.49,198.35527961970206,2.9835527961970207,Low,Long,Summer,85,Flop
Movie_1547,6678553.2,Thriller,Spanish,138,7,14,45.14,7.03,1006995.7,5.85,Medium,4971,Yes,No,India,G,38369752.03,474.5219193582227,5.745219193582227,Low,Long,Summer,73,Blockbuster
Movie_1548,14750970.37,Animation,Tamil,95,7,4,93.41,7.7,4591463.18,5.67,Medium,3919,Yes,No,India,A,108625952.52,636.3986896815928,7.363986896815928,Medium,Standard,Summer,72,Blockbuster
Movie_1549,16225252.55,Comedy,Hindi,152,9,26,30.58,9.73,2081833.48,5.43,Medium,2022,Yes,Yes,Canada,UA,84352808.77,419.88595253021185,5.198859525302119,Medium,Epic,Fall,80,Super Hit
Movie_1550,14686192.97,Drama,Telugu,131,6,9,96.56,8.5,6889190.9,8.4,High,2903,No,No,UK,R,124472161.07,747.5454552739681,8.47545455273968,Medium,Long,Summer,70,Blockbuster
Movie_1551,18115621.76,Drama,Tamil,123,4,16,89.65,5.42,4103122.79,8.21,Medium,790,No,Yes,Japan,PG-13,53463019.9,195.12108724884305,2.9512108724884305,Medium,Long,Spring,70,Average
Movie_1552,5316170.58,Mystery,French,122,11,13,31.55,8.28,574596.21,5.65,Medium,3251,No,Yes,France,G,29669046.7,458.09057014871024,5.580905701487103,Low,Long,Fall,62,Average
Movie_1553,44921156.46,Mystery,Japanese,173,7,11,78.07,5.72,15572275.06,9.42,High,4008,No,Yes,Canada,R,193989663.57,331.84476727071325,4.318447672707133,Medium,Epic,Summer,62,Hit
Movie_1554,58413443.88,Romance,English,101,2,3,20.68,7.73,17542712.33,9.71,Low,3636,Yes,No,Japan,U,254564543.74,335.7978691736742,4.357978691736742,High,Standard,Winter,74,Blockbuster
Movie_1555,11996795.58,Animation,Spanish,134,12,4,27.16,5.48,3697098.27,7.45,Medium,3510,No,Yes,Canada,PG-13,15807289.2,31.762595224615797,1.317625952246158,Medium,Long,Winter,72,Flop
Movie_1556,36781860.52,Romance,French,142,12,21,32.53,3.32,15313168.35,5.3,Medium,4270,No,Yes,Canada,PG,58950962.11,60.27183311715738,1.6027183311715738,Medium,Long,Winter,74,Average
Movie_1557,14958321.89,Sci-Fi,Spanish,152,10,25,56.99,9.09,6006894.85,7.52,Low,3437,No,No,USA,PG,112148173.81,649.7376686683937,7.497376686683936,Medium,Epic,Fall,77,Blockbuster
Movie_1558,5821745.1,Fantasy,Hindi,109,3,3,90.57,9.8,1238262.06,6.74,Medium,3912,No,No,Japan,PG,27381349.93,370.3289041287637,4.703289041287637,Low,Standard,Spring,75,Super Hit
Movie_1559,6085013.49,Drama,Japanese,178,3,2,39.0,5.23,1664379.38,8.11,Medium,2853,Yes,Yes,India,PG-13,18268868.54,200.22724797607637,3.0022724797607636,Low,Epic,Spring,70,Average
Movie_1560,26485244.83,Drama,Spanish,128,1,26,76.84,6.2,3423642.14,4.72,Low,3856,Yes,No,Japan,PG,228859230.24,764.1008671393129,8.641008671393129,Medium,Long,Winter,70,Blockbuster
Movie_1561,26155330.79,Animation,Telugu,131,6,13,89.96,5.67,9133906.43,6.89,Medium,1739,No,No,South Korea,G,112123561.28,328.6833998783466,4.286833998783465,Medium,Long,Summer,72,Hit
Movie_1562,5091647.68,Sci-Fi,Hindi,168,6,28,43.4,8.52,2141591.98,9.14,Medium,1434,No,No,South Korea,G,48279028.05,848.2004860556259,9.482004860556259,Low,Epic,Summer,77,Blockbuster
Movie_1563,5027410.31,Mystery,Tamil,122,4,29,73.68,5.13,624730.0,5.91,Low,1465,No,Yes,France,R,11977945.28,138.2527890388163,2.382527890388163,Low,Long,Spring,62,Average
Movie_1564,30750349.8,Mystery,French,86,6,29,87.55,8.35,11325883.39,4.29,High,1538,Yes,Yes,France,PG-13,142331967.3,362.8629209935037,4.628629209935037,Medium,Short,Summer,62,Super Hit
Movie_1565,14315978.88,Drama,Korean,126,6,17,35.81,7.18,2801066.19,6.42,Medium,1007,Yes,No,UK,R,72266817.39,404.7982956370497,5.047982956370497,Medium,Long,Summer,70,Hit
Movie_1566,30723879.56,Animation,French,164,1,28,72.19,6.93,6659948.28,7.58,Low,1301,No,No,India,U,140812184.12,358.31511559277834,4.5831511559277835,Medium,Epic,Winter,72,Super Hit
Movie_1567,34321814.21,Sci-Fi,Hindi,164,10,22,41.42,9.15,11663217.79,8.44,Low,853,No,No,Germany,G,146537938.36,326.9527754663526,4.269527754663526,Medium,Epic,Fall,77,Blockbuster
Movie_1568,18456812.76,Romance,Spanish,112,2,12,77.41,9.95,3337543.59,5.6,High,3834,No,No,Canada,U,105565963.55,471.96204416606963,5.719620441660697,Medium,Standard,Winter,74,Hit
Movie_1569,3859703.86,Thriller,Tamil,82,4,8,98.23,4.22,792867.3,4.05,Medium,3469,No,No,South Korea,R,10512149.36,172.3563708848896,2.723563708848896,Low,Short,Spring,73,Average
Movie_1570,30756888.08,Comedy,Korean,138,9,22,74.71,6.02,3499525.08,7.23,Medium,510,No,Yes,USA,U,45679797.28,48.518917652477946,1.4851891765247793,Medium,Long,Fall,80,Average
Movie_1571,21604151.13,Action,Japanese,132,8,21,32.92,4.34,3959412.05,9.6,Low,3615,No,No,Japan,U,57428605.64,165.8220880535009,2.6582208805350085,Medium,Long,Summer,85,Super Hit
Movie_1572,22043777.36,Thriller,Korean,138,6,22,64.25,3.97,8416218.96,7.48,Medium,2077,No,Yes,Canada,PG-13,63114027.48,186.31221613825988,2.863122161382599,Medium,Long,Summer,73,Hit
Movie_1573,10037768.23,Adventure,Japanese,92,9,7,33.19,8.94,3822896.11,8.6,Medium,2897,No,Yes,Germany,PG,31457077.56,213.38716773698607,3.1338716773698607,Medium,Standard,Fall,78,Hit
Movie_1574,22198402.02,Mystery,English,129,2,28,44.12,6.65,10727371.82,5.21,Medium,4905,No,Yes,USA,R,120928538.4,444.76235852944524,5.447623585294452,Medium,Long,Winter,62,Super Hit
Movie_1575,11563776.97,Thriller,French,120,10,28,44.12,3.47,1664167.05,9.14,High,2047,Yes,No,France,PG-13,28323334.06,144.9315144479131,2.449315144479131,Medium,Standard,Fall,73,Hit
Movie_1576,8121215.69,Action,English,149,2,6,93.16,6.2,2966576.55,9.18,Medium,2185,No,No,Japan,PG,41620845.37,412.4952588225125,5.124952588225125,Low,Long,Winter,85,Super Hit
Movie_1577,44440966.33,Romance,Spanish,104,2,12,41.92,5.86,20809630.54,5.08,Low,4598,Yes,Yes,Japan,PG,231563257.86,421.0581069288824,5.210581069288824,Medium,Standard,Winter,74,Super Hit
Movie_1578,29866965.55,Comedy,Telugu,117,1,1,36.72,9.97,10118471.57,7.96,Medium,1742,Yes,Yes,Japan,G,85171981.55,185.17119158762347,2.8517119158762347,Medium,Standard,Winter,80,Hit
Movie_1579,11641549.03,Animation,Japanese,114,10,16,64.79,4.1,2536612.98,8.26,Low,2102,No,Yes,UK,G,56147136.19,382.299529429547,4.82299529429547,Medium,Standard,Fall,72,Hit
Movie_1580,15044402.85,Romance,Spanish,176,3,24,21.12,5.55,4604673.76,4.18,Medium,3468,No,No,USA,G,71523626.76,375.4168541824178,4.754168541824178,Medium,Epic,Spring,74,Average
Movie_1581,20456268.2,Drama,Hindi,171,2,19,55.24,5.61,2427379.58,5.01,Medium,4612,Yes,No,USA,UA,111002750.8,442.63441266379175,5.426344126637917,Medium,Epic,Winter,70,Super Hit
Movie_1582,15980937.84,Romance,English,80,4,14,61.35,9.23,2296266.78,7.6,Low,4676,No,Yes,France,R,42211149.04,164.1343672230941,2.6413436722309407,Medium,Short,Spring,74,Blockbuster
Movie_1583,19713960.32,Comedy,Tamil,81,9,14,57.28,8.02,9788269.72,4.17,Medium,931,No,No,France,PG,48179164.59,144.39110055995081,2.4439110055995084,Medium,Short,Fall,80,Hit
Movie_1584,11283087.27,Sci-Fi,Tamil,138,9,23,99.49,4.45,3061774.6,9.2,High,3365,No,No,Canada,R,28110123.12,149.13503234828744,2.4913503234828744,Medium,Long,Fall,77,Super Hit
Movie_1585,31695943.06,Horror,French,160,1,18,48.64,8.0,5111182.03,7.12,Low,1890,No,No,South Korea,PG-13,177512095.57,460.0467392119299,5.600467392119299,Medium,Epic,Winter,68,Hit
Movie_1586,25894558.65,Drama,Tamil,92,8,6,37.77,9.22,12168794.43,5.38,High,1564,No,No,Japan,PG-13,77766583.5,200.32017363617047,3.0032017363617047,Medium,Standard,Summer,70,Average
Movie_1587,29106328.73,Drama,Japanese,102,8,9,55.07,4.85,8686712.32,4.66,High,2126,No,Yes,South Korea,A,45670030.37,56.90756052970614,1.5690756052970614,Medium,Standard,Summer,70,Flop
Movie_1588,34954933.06,Crime,Spanish,124,1,16,71.05,7.72,9083834.01,6.92,Medium,2901,No,Yes,Canada,PG,83874086.86,139.9492132227244,2.3994921322272442,Medium,Long,Winter,65,Hit
Movie_1589,28955394.51,Action,French,136,3,6,79.93,3.18,9961081.47,4.2,Low,2685,No,No,Japan,UA,82747818.76,185.776865279533,2.8577686527953303,Medium,Long,Spring,85,Average
Movie_1590,35472419.43,Romance,Japanese,106,3,15,71.59,8.72,11958395.58,8.15,Medium,1547,No,Yes,India,R,102442149.22,188.79380337209776,2.8879380337209777,Medium,Standard,Spring,74,Super Hit
Movie_1591,37896588.79,Action,French,165,6,26,30.96,4.01,16860265.61,5.54,Medium,3186,No,No,India,UA,97381436.67,156.96623305498312,2.569662330549831,Medium,Epic,Summer,85,Hit
Movie_1592,7593294.87,Romance,Tamil,155,1,20,86.4,6.89,3579017.25,4.87,Medium,3356,No,No,France,PG,34408456.7,353.1426381970598,4.531426381970598,Low,Epic,Winter,74,Blockbuster
Movie_1593,22618493.83,Drama,Telugu,110,8,4,86.77,4.98,9520092.41,9.84,Medium,4687,Yes,No,Canada,PG,103921827.52,359.4551180156986,4.594551180156986,Medium,Standard,Summer,70,Blockbuster
Movie_1594,7422670.73,Adventure,Japanese,106,8,8,60.77,5.45,1814900.59,6.45,Medium,2574,No,No,UK,R,22370668.1,201.38300503597847,3.013830050359785,Low,Standard,Summer,78,Average
Movie_1595,10665746.29,Fantasy,Korean,130,3,1,84.74,8.99,2095805.48,6.16,Medium,2040,Yes,No,India,PG-13,46429840.19,335.3173132716623,4.353173132716623,Medium,Long,Spring,75,Super Hit
Movie_1596,14065760.66,Thriller,English,105,5,29,56.67,3.84,6933182.02,5.46,Low,1161,No,No,India,PG,65274029.53,364.0632746981492,4.640632746981492,Medium,Standard,Spring,73,Hit
Movie_1597,5560376.03,Drama,Hindi,150,1,17,36.18,3.04,2195854.31,7.6,Medium,4851,No,Yes,Germany,R,14276466.33,156.753612578968,2.5675361257896796,Low,Long,Winter,70,Average
Movie_1598,2329093.06,Thriller,Tamil,132,11,27,63.71,3.47,554297.97,7.77,Medium,693,Yes,Yes,Japan,R,6875448.13,195.19851516795984,2.9519851516795983,Low,Long,Fall,73,Hit
Movie_1599,8887581.59,Animation,Japanese,110,9,26,51.95,8.27,4136507.69,5.88,Medium,1996,No,No,Canada,UA,72289700.29,713.3787527907241,8.133787527907241,Low,Standard,Fall,72,Blockbuster
Movie_1600,33612415.34,Mystery,Korean,85,11,1,85.67,3.82,4399256.39,8.72,Low,4775,No,No,Canada,U,154368754.42,359.2611178295644,4.592611178295644,Medium,Short,Fall,62,Hit
Movie_1601,12919172.04,Animation,Telugu,162,8,6,32.55,4.55,2351516.4,9.33,Low,1627,Yes,No,Germany,PG,39418517.48,205.11643747721155,3.0511643747721156,Medium,Epic,Summer,72,Hit
Movie_1602,14737426.1,Thriller,Japanese,167,7,29,86.55,4.69,3886054.12,8.18,Medium,1587,Yes,No,UK,A,84027809.0,470.1661092638151,5.701661092638151,Medium,Epic,Summer,73,Blockbuster
Movie_1603,15070133.24,Horror,English,110,5,22,37.65,7.24,6203343.83,5.63,Low,3904,No,No,France,PG,80378418.3,433.3623599734012,5.333623599734012,Medium,Standard,Spring,68,Blockbuster
Movie_1604,17647946.73,Sci-Fi,Korean,133,3,12,64.8,3.76,3284732.03,4.9,Low,1058,No,No,Germany,U,23100979.08,30.89896197799775,1.3089896197799775,Medium,Long,Spring,77,Flop
Movie_1605,2442710.16,Crime,Spanish,86,1,28,72.01,9.5,374112.32,8.61,Low,2816,No,No,Germany,G,23073177.04,844.572852638399,9.44572852638399,Low,Short,Winter,65,Blockbuster
Movie_1606,29247007.02,Romance,Tamil,95,3,17,58.42,3.46,3217781.93,9.72,Medium,951,Yes,Yes,India,PG-13,76697560.21,162.24071460560685,2.6224071460560685,Medium,Standard,Spring,74,Average
Movie_1607,19285578.05,Drama,Tamil,135,9,11,64.5,3.03,6850264.45,4.31,Medium,3021,No,No,Germany,G,26389184.7,36.83377615948617,1.3683377615948618,Medium,Long,Fall,70,Flop
Movie_1608,16365573.78,Thriller,Telugu,150,1,12,60.5,7.55,3883216.09,6.66,Medium,1072,No,Yes,UK,G,42693383.11,160.87312112560713,2.6087312112560714,Medium,Long,Winter,73,Flop
Movie_1609,11084561.23,Mystery,Japanese,124,3,16,84.9,6.97,2140060.53,7.22,Medium,4572,No,No,France,PG,61312471.64,453.1339524207761,5.531339524207762,Medium,Long,Spring,62,Super Hit
Movie_1610,50231431.3,Thriller,Japanese,83,5,25,71.42,6.28,24617529.28,6.22,Medium,3812,No,No,Japan,PG-13,224677375.64,347.2844388967272,4.472844388967272,High,Short,Spring,73,Blockbuster
Movie_1611,35392027.92,Animation,Tamil,130,10,28,75.09,9.91,7026573.16,5.25,Medium,2742,Yes,Yes,USA,U,314051836.74,787.3519128372116,8.873519128372116,Medium,Long,Fall,72,Blockbuster
Movie_1612,7366466.61,Comedy,Tamil,93,7,3,37.72,5.16,2443023.67,7.33,Medium,2649,Yes,No,Japan,G,19665107.26,166.954407060022,2.6695440706002196,Low,Standard,Summer,80,Hit
Movie_1613,19265599.29,Animation,French,89,5,8,92.01,9.26,6379745.54,8.41,High,942,No,No,Canada,UA,83740483.2,334.66326657933934,4.346632665793393,Medium,Short,Spring,72,Hit
Movie_1614,14189669.09,Adventure,Tamil,105,8,16,75.7,4.11,3204092.44,8.3,Low,751,No,No,France,PG,79622467.19,461.12983808842296,5.61129838088423,Medium,Standard,Summer,78,Hit
Movie_1615,11132576.94,Horror,Telugu,146,1,4,66.2,8.95,3369671.16,9.54,Low,2775,No,Yes,Germany,PG-13,49977358.06,348.92892570477943,4.489289257047794,Medium,Long,Winter,68,Super Hit
Movie_1616,17816547.53,Romance,Telugu,159,2,18,64.8,9.81,2790293.86,9.69,Medium,4784,Yes,No,France,R,129176075.73,625.034272282493,7.25034272282493,Medium,Epic,Winter,74,Blockbuster
Movie_1617,11186287.27,Sci-Fi,Hindi,91,12,21,96.53,7.44,1576716.41,5.46,Medium,3238,No,Yes,France,PG-13,49669895.57,344.02485267124734,4.440248526712474,Medium,Standard,Winter,77,Hit
Movie_1618,23483869.39,Mystery,English,131,12,17,58.41,7.68,4406944.7,6.14,Medium,2180,Yes,Yes,UK,R,75369159.42,220.94012348788658,3.209401234878866,Medium,Long,Winter,62,Hit
Movie_1619,15091868.63,Comedy,Korean,133,8,1,80.06,8.07,7380169.72,4.13,Low,3117,No,Yes,India,U,83101995.73,450.64086341705723,5.506408634170572,Medium,Long,Summer,80,Super Hit
Movie_1620,15716143.13,Adventure,Japanese,143,12,23,70.53,8.54,4783411.56,9.75,Low,1106,No,No,UK,PG-13,83280063.93,429.9014092778882,5.299014092778882,Medium,Long,Winter,78,Blockbuster
Movie_1621,43881870.43,Sci-Fi,Hindi,144,7,13,93.62,8.68,13103234.44,4.88,Medium,3569,Yes,No,UK,G,233671086.72,432.50028868470906,5.325002886847091,Medium,Long,Summer,77,Blockbuster
Movie_1622,43172969.35,Drama,Tamil,119,4,5,62.68,8.04,12730667.93,8.92,High,4640,No,No,Canada,A,109073870.67,152.64389341800043,2.526438934180004,Medium,Standard,Spring,70,Hit
Movie_1623,6469646.09,Action,English,164,10,19,86.39,7.95,2368837.27,4.28,Medium,4836,Yes,No,Germany,UA,54172736.84,737.3369437276282,8.373369437276283,Low,Epic,Fall,85,Blockbuster
Movie_1624,36041712.17,Animation,Tamil,94,12,14,64.7,7.54,11387714.19,7.38,Medium,3804,No,No,USA,PG-13,170014005.15,371.7145632485084,4.717145632485084,Medium,Standard,Winter,72,Super Hit
Movie_1625,6023396.73,Action,French,111,11,17,97.41,3.59,2081638.14,4.58,Medium,4166,No,No,South Korea,PG,16458261.54,173.2388762976268,2.732388762976268,Low,Standard,Fall,85,Super Hit
Movie_1626,19741623.23,Comedy,Tamil,147,7,24,98.5,5.65,9175880.56,8.66,Low,1356,No,No,South Korea,A,106441838.91,439.17470549355625,5.391747054935563,Medium,Long,Summer,80,Blockbuster
Movie_1627,32038677.96,Drama,Telugu,112,3,20,81.9,9.01,4790208.08,6.02,High,2363,No,No,France,U,86944391.67,171.37321889045887,2.7137321889045887,Medium,Standard,Spring,70,Hit
Movie_1628,11754606.06,Drama,Spanish,136,4,15,94.69,7.29,2252085.66,7.0,Medium,1046,No,Yes,Japan,R,58188755.89,395.0294003302395,4.950294003302395,Medium,Long,Spring,70,Average
Movie_1629,12495837.34,Adventure,Hindi,148,6,9,81.83,9.35,1472794.31,4.44,High,4953,No,No,Canada,PG,39998293.39,220.09294216693127,3.2009294216693127,Medium,Long,Summer,78,Hit
Movie_1630,6643262.64,Fantasy,Hindi,133,6,18,87.2,7.6,788200.95,7.57,Medium,2004,No,No,Canada,PG,32674019.57,391.83693827284844,4.918369382728485,Low,Long,Summer,75,Super Hit
Movie_1631,55249636.99,Fantasy,Korean,88,9,9,43.84,8.55,19799727.44,4.8,Medium,2724,No,No,India,R,146370673.65,164.92603684707032,2.6492603684707032,High,Short,Fall,75,Hit
Movie_1632,34518176.84,Comedy,French,87,8,27,83.75,7.71,12588526.35,8.38,Medium,1517,No,Yes,Japan,PG,85600882.26,147.98784320730653,2.479878432073065,Medium,Short,Summer,80,Blockbuster
Movie_1633,15413139.93,Fantasy,Telugu,158,8,13,32.9,4.19,6204378.95,4.4,Low,4892,No,No,France,PG-13,41465158.99,169.02473589623733,2.6902473589623734,Medium,Epic,Summer,75,Hit
Movie_1634,2258814.54,Horror,English,103,9,18,28.68,3.9,743874.66,6.7,Medium,3064,No,No,France,G,6134300.22,171.5716634266043,2.715716634266043,Low,Standard,Fall,68,Average
Movie_1635,28297365.85,Animation,Spanish,117,8,26,46.78,5.21,12881158.27,5.51,Medium,3954,No,Yes,South Korea,U,90611407.43,220.2114568201054,3.202114568201054,Medium,Standard,Summer,72,Super Hit
Movie_1636,6421361.04,Animation,Hindi,159,6,14,88.36,7.47,2899808.03,8.8,Medium,4923,No,No,South Korea,G,58552001.09,811.8316307908456,9.118316307908456,Low,Epic,Summer,72,Blockbuster
Movie_1637,34281266.44,Sci-Fi,Spanish,120,5,15,31.13,8.23,15075148.94,8.19,High,4253,Yes,Yes,India,UA,193938453.44,465.727213664747,5.65727213664747,Medium,Standard,Spring,77,Blockbuster
Movie_1638,37026995.16,Comedy,Korean,160,12,22,55.49,6.77,15160062.35,5.43,High,3144,No,Yes,Germany,PG,108248194.87,192.34939103818982,2.923493910381898,Medium,Epic,Winter,80,Average
Movie_1639,19395312.87,Sci-Fi,Telugu,179,11,1,78.0,4.83,4584274.48,5.44,High,4279,Yes,Yes,Japan,A,47588793.08,145.3623377924916,2.453623377924916,Medium,Epic,Fall,77,Average
Movie_1640,20956603.69,Mystery,Spanish,173,8,25,74.11,7.14,8961464.13,6.84,Medium,2075,No,Yes,Canada,PG,172002306.37,720.7546838902883,8.207546838902884,Medium,Epic,Summer,62,Super Hit
Movie_1641,39980503.79,Romance,Spanish,99,11,18,50.19,8.92,17194183.16,4.67,Medium,3203,No,No,Canada,R,187412549.99,368.7598509873605,4.687598509873605,Medium,Standard,Fall,74,Super Hit
Movie_1642,7924434.54,Fantasy,English,90,3,16,36.89,8.39,912205.21,7.56,Medium,4961,Yes,Yes,Japan,G,19454568.38,145.50102952834789,2.4550102952834787,Low,Standard,Spring,75,Blockbuster
Movie_1643,26017754.39,Drama,Spanish,168,12,9,74.74,3.43,12464133.18,4.14,High,4301,Yes,Yes,France,U,63217818.8,142.97953563701083,2.429795356370108,Medium,Epic,Winter,70,Average
Movie_1644,9542122.39,Adventure,Spanish,94,11,2,86.11,4.07,1637362.91,9.66,Medium,1205,No,Yes,France,A,27700841.33,190.3006291245023,2.903006291245023,Low,Standard,Fall,78,Flop
Movie_1645,19994438.67,Action,Telugu,114,1,11,80.65,8.51,8282104.04,9.85,High,1276,No,Yes,South Korea,PG-13,49019846.5,145.1674053423176,2.451674053423176,Medium,Standard,Winter,85,Hit
Movie_1646,39472575.49,Comedy,English,116,10,11,20.25,9.42,13253378.12,5.26,Low,1867,No,Yes,Germany,G,120445472.35,205.1371005180893,3.051371005180893,Medium,Standard,Fall,80,Hit
Movie_1647,51421704.54,Drama,Telugu,128,4,10,99.37,8.05,10403185.09,8.51,Low,4861,No,Yes,Canada,PG-13,290318561.69,464.58369921239495,5.645836992123948,High,Long,Spring,70,Blockbuster
Movie_1648,30417720.56,Horror,Hindi,94,3,7,27.53,7.68,3131877.68,8.99,Medium,3809,No,Yes,UK,R,164484530.86,440.75232407881657,5.407523240788166,Medium,Standard,Spring,68,Average
Movie_1649,9529826.56,Adventure,Telugu,158,7,27,34.84,8.86,2838484.7,4.63,Medium,1550,No,No,Japan,UA,43819886.09,359.81829589561806,4.598182958956181,Low,Epic,Summer,78,Super Hit
Movie_1650,30158345.85,Horror,Spanish,106,8,21,50.89,7.62,6938062.01,4.93,Low,4164,Yes,No,South Korea,U,293859134.34,874.3874408814766,9.743874408814765,Medium,Standard,Summer,68,Blockbuster
Movie_1651,3513538.79,Mystery,Telugu,88,4,27,37.62,5.65,1682208.53,8.66,High,1796,Yes,No,France,PG,15161059.65,331.503978073343,4.3150397807334295,Low,Short,Spring,62,Super Hit
Movie_1652,9163032.66,Action,Korean,154,1,26,45.36,7.35,1014506.81,9.61,Medium,1264,No,Yes,Germany,A,22977537.73,150.7634599001855,2.5076345990018547,Low,Epic,Winter,85,Hit
Movie_1653,16009327.54,Action,Spanish,106,7,8,24.01,6.8,3951873.11,6.61,Medium,1326,No,No,India,G,19655897.99,22.77778651782147,1.2277778651782147,Medium,Standard,Summer,85,Flop
Movie_1654,35259483.73,Drama,English,85,12,3,89.48,8.32,3650319.45,7.44,Low,1454,No,No,South Korea,R,198370463.55,462.6017245998969,5.626017245998968,Medium,Short,Winter,70,Hit
Movie_1655,21423858.08,Thriller,Spanish,150,1,22,59.56,8.83,6661350.37,5.56,Low,1905,Yes,Yes,UK,PG,94442186.06,340.8271643106404,4.408271643106404,Medium,Long,Winter,73,Blockbuster
